,Rating,Comment
10592,4,"very worst product camera is very poor for video calling .Compare to M2 pro 16 mp camera vs moto g60 32 mp camera is nothing.
not at all satisfied ."
10593,3,Best in class go for it without any hesitation
10594,4,"Network problem.

Camera quality low and processing is slow

User interface is not good and slow.

Magnetic sensor not available.

Call recording function not good."
10595,5,Best 👍👍👍👍
10596,5,"Very poor performance
Not satisfied
Can't update any application
Network problem
Can't cast screen on tv"
10597,4,Be happy
10598,3,Really a Good Mobile Phone.
10599,4,very nice
10600,4,Received good condition. Worth product for the price.
10601,4,Very poor display. Within 3 days simply display broken. Waste of money
10602,3,Decent phone with clean software
10603,4,Very good parmormans battery life is good 2 day working.camera quality nice
10604,5,"Very nice phone in this price range
Camera is little bit disappointing as compared to another 108 mp camera phones but overall this is nice it is worth for money"
10605,5,"Best phone on this price range, Camera is good, battery backup is excellent for moderate usage( normal work+ some light games) 2 days it last from once full charged. Must buy phone no heating issue also, Don't trust Chinese companies cheap phones, MotoG60 is standard phone, Phone build and OS is awesome too."
10606,4,Best mobile
10607,5,Very good product
10608,5,"We can't send contact number in sms attached file
We cannot dial middle number because it will not show the number we have to know n dial total number it was very bad and screen cast is with complete Wi-Fi there is no Wi-Fi at home it will not connect. These 3 features are very bad they're the main features for all"
10609,4,Very excellent phone for perfect prize
10610,5,Best phone in this price
10611,4,Best camera under 18000 display also ... little heavier but it's best
10612,5,"Really bulky, heavy, slow charging n camera is just ok..

Smooth to use, fast n no heating."
10613,4,Best phone at this price
10614,5,Best product little bit heavy. Overall great product
10615,5,"Best quality smartphone with 20 Walt super turbo charger.

Best performance, sg 732 , battery life 22 hours with 6000 mah life."
10616,4,Best in class for this price
10617,3,"Very disappointed for G60, ....too many worst application of google, ....no direct app for GALLARY......heavy consumption of data.....difficult to operate with single right hand ...so many difficulties...less than 1 star"
10618,5,Very bad camera quality most 3rd class. Please don't buy it
10619,5,Very worst camera quality...never buy it....
10620,3,"Very good phone awesome camera and display performance is too good
Go for it"
10621,5,best segmnt
10622,5,Best phone in this segment.
10623,5,Very bad phone hang issue
10624,5,Really an awesome mobile. Value for money. Brilliant performance.
10625,4,Very bed
10626,5,Very good and awesome mobile
10627,5,Very good. Happy.
10628,5,Perfect phone. Go for it.
10629,5,Decent camera
10630,3,"Gets stuck
Very bad Mobile
If you open gmaps you, the typing won't work
Gets hang a lot ,have to restart"
10631,5,Selfie best look ❤️❤️
10632,5,Very good
10633,3,Very bad
10634,5,Verry nice mobile go for it
10635,5,Very bad
10636,5,"Best deal, worth every penny, battery life, camera, display and design is awesome..best smart phone under 20k....price range....."
10637,5,Very nice 🙂
10638,5,"Very bad, do not go for it it's worthless"
10639,5,Device automatically stopped working after 2 months. After changing two motherboard yesterday received my device don't know how long it'll work.
10640,4,Very nice phone but ui is ok
10641,5,Very bad
10642,4,Best
10643,4,Best mobile under 20k with good camera setup.
10644,5,Very bad product
10645,5,Best model
10646,5,Very Good
10647,5,Very nice
10648,5,Very bad product
10649,5,Veri bad fon
10650,5,Review after 3 months of use. It's the best phone under 20k budget.
10651,5,"Very good mobile, I love it"
10652,5,Very good
10653,5,Very nice👍
10654,5,Very nice
10655,3,Very worst network connectivity.... Camera is not upto the mark and battery is not last long as 6000 mAh.....
10656,4,Perfects within range 😍😍
10657,5,Very nice product 😊
10658,5,"Review after 1 month.
Pros-
1- bigger screen so good experience in gaming and videos.
2- bigger battery, comes to 1.5 days with moderate usage.
3-120 hz screen refresh rate so no lags in playing games. I have tented on call of duty.
4- feels heavy and premium in hand
5- nice body material.
6- stock Android so no junks no ads
Cons-
1- face unlock is a joke. Dose not work in low light. Even if you are in shadow.
2- camera is average. Specially 108 mp camera takes 2 seconds to click pictures. So...
READ MORE"
10659,4,Very poor camara and poor quality
10660,5,Very good phone with lots of space
10661,3,"Definitely value for Money, huge BIG Phone"
10662,5,Perfect
10663,4,Very good product
10664,5,Best
10665,5,Decent performance. Value for money.
10666,5,Very poor
10667,5,"Decent. Has some compromises like no Gorilla glass front, storage not UFS, etc. But basics like proximity sensor, network reception, call clarity, stability and bloat free OS are important to me. Bought in FK sale, VFM."
10668,4,Very bad product.... slow working phone.... unhappy
10669,5,Perfect phone.dont think go for it
10670,4,Better then Uber moto.
10671,4,Very nice product
10672,5,Very bad mobile I brought in my life... The camera doesn't work properly.. mobile very slow .. when I use to play game then mobile doesn't work.. camera slow motion doesn't work.. always hang....
10673,5,Heavy weight and it is not upto the mark of it's camera or any others and display quality is very very poor. I thought that it has many features in budget but that's the worst of my thinking in this product. I feel so pity upon myself.
10674,5,Best choice
10675,4,Very bad mobile in world
10676,3,Very bad product don't buy it gys Motorola is the very verst it's not good for use
10677,5,Best smartphone
10678,5,Best mobile phone
10679,4,Best
10680,3,Very good
10681,5,Best ever phone I had used . Go for it
10682,5,Very Nice Mobile
10683,5,Very nice
10684,4,Very good phone Betray ve backup good
10685,5,Very nice
10686,5,Very. Good
10687,5,Very nice product
10688,5,Best
10689,5,Rear camera Quality is not Good
10690,4,Very nice mobile only cons it is little bulky. Rest all good. Camera superb. No heating no hanging issues... If u look for features rather thn looks go for it ..
10691,4,Best phone price worthy. It's sound quality is too good. Thanking flipkart for this deal.
10692,5,Very Nice product
10693,5,"Getting connectivity issues, always having issue and showing switch off"
10694,5,"Very good performance and its price is worth, rough and tough use, value for money, little heavy but its fine, will recommend to buy"
10695,4,Very nice
10696,5,Very nofe
10697,5,very good
10698,3,Very nice mobile. Long lasting battery and easy to use.
10699,5,Very smooth phone the value of money ❤❤
10700,5,Best
10701,5,"Selfie 🤳 not good..as mention pixel wise. Battery first charging and drain also quickly. Only one day backup.

Call recording option aware to other party.

Over all good but as per price not good."
10702,5,Best
10703,4,Very good product. I am using it since 6months and the performance is highly satisfied.
10704,5,Best phone
10705,5,Best mobile best price
10706,5,Very good
10707,5,Very good
10708,5,Really good product from Moto. Go for it. Camera is superb.
10709,5,Very nice product
10710,4,Very nice
10711,5,Very nice
10712,5,Best product
10713,5,Very good
10714,5,Very digital sensor on the Phone
10715,4,Very best
10716,4,Very bad camera quality
10717,4,Very good value money
10718,4,Very nice and good product
10719,5,"defect in this product, grains coming while you shoot in slow motion video"
10720,5,Really good value for money but little bit weight
10721,5,Best
10722,5,"Performance 99%
Battery 100%
Display 100%
Camera 60%
Charger 90%
Audio 85%
Over all worth for money
But I not satisfied with the camera only it releases poor quality of image.overall it's ok
Performance and battery is excellent."
10723,5,Better product but price too high...
10724,4,Very bad camera and poor performance mic is very bad quality 0 rating
10725,4,Very very good mobile
10726,4,"Really a monster battery-2.5 days usage on moderate use with a single charge
Smooth UI + stock Android experience
Not that heavy for a big battery
Good improvement on macro lens
Very decent specs for this price range."
10727,5,Best phone in segment
10728,5,"Best mobile ...
Screen should be super amold"
10729,3,Very good phone....excellent all things..
10730,4,Best Mobile in this range segment...battery quality is really good...display is mind blowing..and playing heavy games is just so smooth..I will definitely recommend everyone.
10731,5,Very very bad products and services is very poor .
10732,5,Very good mobile
10733,5,"Very poor quality in battery backup and camera
Mob getting heating
Also seller doesn't accept returns and replacement request"
10734,5,Very nice
10735,5,Very nice mobile
10736,5,Very good. Worth money.
10737,4,Perfect mobile
10738,5,Very good phone.
10739,5,Very good product & Flipkart service is also good.
10740,4,Best in this price range
10741,4,Very bad phone📱
